LOG_SUCCESS       | info    | The initialization finished successfully without homotopy method.
assert            | info    | The following assertion has been violated at time 79560.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 79620.010000
assert            | info    | The following assertion has been violated at time 79620.010000
assert            | info    | The following assertion has been violated at time 79620.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 79680.010000
assert            | info    | The following assertion has been violated at time 79680.010000
assert            | info    | The following assertion has been violated at time 79680.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 79740.010000
assert            | info    | The following assertion has been violated at time 79740.010000
assert            | info    | The following assertion has been violated at time 79740.010000
assert            | info    | The following assertion has been violated at time 79740.010000
assert            | info    | The following assertion has been violated at time 79740.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 79800.010000
assert            | info    | The following assertion has been violated at time 79800.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 79860.010000
assert            | info    | The following assertion has been violated at time 79860.010000
assert            | info    | The following assertion has been violated at time 79860.010000
assert            | info    | The following assertion has been violated at time 79860.010000
assert            | info    | The following assertion has been violated at time 79860.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 79920.010000
assert            | info    | The following assertion has been violated at time 79920.010000
assert            | info    | The following assertion has been violated at time 79920.010000
assert            | info    | The following assertion has been violated at time 79920.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 79980.010000
assert            | info    | The following assertion has been violated at time 79980.010000
assert            | info    | The following assertion has been violated at time 79980.010000
assert            | info    | The following assertion has been violated at time 79980.010000
assert            | info    | The following assertion has been violated at time 79980.010000
assert            | info    | The following assertion has been violated at time 79980.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 80040.010000
assert            | info    | The following assertion has been violated at time 80040.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 80100.010000
assert            | info    | The following assertion has been violated at time 80100.010000
assert            | info    | The following assertion has been violated at time 80100.010000
assert            | info    | The following assertion has been violated at time 80100.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 80160.010000
assert            | info    | The following assertion has been violated at time 80160.010000
assert            | info    | The following assertion has been violated at time 80160.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 80220.010000
assert            | info    | The following assertion has been violated at time 80220.010000
assert            | info    | The following assertion has been violated at time 80220.010000
assert            | info    | The following assertion has been violated at time 80220.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 80280.010000
assert            | info    | The following assertion has been violated at time 80280.010000
assert            | info    | The following assertion has been violated at time 80280.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 80340.010000
assert            | info    | The following assertion has been violated at time 80340.010000
assert            | info    | The following assertion has been violated at time 80340.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 80400.010000
assert            | info    | The following assertion has been violated at time 80400.010000
assert            | info    | The following assertion has been violated at time 80400.010000
assert            | info    | The following assertion has been violated at time 80400.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 80460.010000
assert            | info    | The following assertion has been violated at time 80460.010000
assert            | info    | The following assertion has been violated at time 80460.010000
assert            | info    | The following assertion has been violated at time 80460.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 80520.010000
assert            | info    | The following assertion has been violated at time 80520.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 80580.010000
assert            | info    | The following assertion has been violated at time 80580.010000
assert            | info    | The following assertion has been violated at time 80580.010000
assert            | info    | The following assertion has been violated at time 80580.010000
assert            | info    | The following assertion has been violated at time 80580.010000
assert            | info    | The following assertion has been violated at time 80580.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 80640.010000
assert            | info    | The following assertion has been violated at time 80640.010000
assert            | info    | The following assertion has been violated at time 80640.010000
assert            | info    | The following assertion has been violated at time 80640.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 80700.010000
assert            | info    | The following assertion has been violated at time 80700.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 80760.010000
assert            | info    | The following assertion has been violated at time 80760.010000
assert            | info    | The following assertion has been violated at time 80760.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 80820.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 80880.010000
assert            | info    | The following assertion has been violated at time 80880.010000
assert            | info    | The following assertion has been violated at time 80880.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 80940.010000
assert            | info    | The following assertion has been violated at time 80940.010000
assert            | info    | The following assertion has been violated at time 80940.010000
assert            | info    | The following assertion has been violated at time 80940.010000
assert            | info    | The following assertion has been violated at time 80940.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 81000.010000
assert            | info    | The following assertion has been violated at time 81000.010000
assert            | info    | The following assertion has been violated at time 81000.010000
assert            | info    | The following assertion has been violated at time 81000.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 81060.010000
assert            | info    | The following assertion has been violated at time 81060.010000
assert            | info    | The following assertion has been violated at time 81060.010000
assert            | info    | The following assertion has been violated at time 81060.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 81120.010000
assert            | info    | The following assertion has been violated at time 81120.010000
assert            | info    | The following assertion has been violated at time 81120.010000
assert            | info    | The following assertion has been violated at time 81120.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 81180.010000
assert            | info    | The following assertion has been violated at time 81180.010000
assert            | info    | The following assertion has been violated at time 81180.010000
assert            | info    | The following assertion has been violated at time 81180.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 81240.010000
assert            | info    | The following assertion has been violated at time 81240.010000
assert            | info    | The following assertion has been violated at time 81240.010000
assert            | info    | The following assertion has been violated at time 81240.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 81300.010000
assert            | info    | The following assertion has been violated at time 81300.010000
assert            | info    | The following assertion has been violated at time 81300.010000
assert            | info    | The following assertion has been violated at time 81300.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 81360.010000
assert            | info    | The following assertion has been violated at time 81360.010000
assert            | info    | The following assertion has been violated at time 81360.010000
assert            | info    | The following assertion has been violated at time 81360.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 81420.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 81480.010000
assert            | info    | The following assertion has been violated at time 81480.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 81540.010000
assert            | info    | The following assertion has been violated at time 81540.010000
assert            | info    | The following assertion has been violated at time 81540.010000
assert            | info    | The following assertion has been violated at time 81540.010000
assert            | info    | The following assertion has been violated at time 81540.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 81600.010000
assert            | info    | The following assertion has been violated at time 81600.010000
assert            | info    | The following assertion has been violated at time 81600.010000
assert            | info    | The following assertion has been violated at time 81600.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 81660.010000
assert            | info    | The following assertion has been violated at time 81660.010000
assert            | info    | The following assertion has been violated at time 81660.010000
assert            | info    | The following assertion has been violated at time 81660.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 81720.010000
assert            | info    | The following assertion has been violated at time 81720.010000
assert            | info    | The following assertion has been violated at time 81720.010000
assert            | info    | The following assertion has been violated at time 81720.010000
assert            | info    | The following assertion has been violated at time 81720.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 81780.010000
assert            | info    | The following assertion has been violated at time 81780.010000
assert            | info    | The following assertion has been violated at time 81780.010000
assert            | info    | The following assertion has been violated at time 81780.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 81840.010000
assert            | info    | The following assertion has been violated at time 81840.010000
assert            | info    | The following assertion has been violated at time 81840.010000
assert            | info    | The following assertion has been violated at time 81840.010000
assert            | info    | The following assertion has been violated at time 81840.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 81900.010000
assert            | info    | The following assertion has been violated at time 81900.010000
assert            | info    | The following assertion has been violated at time 81900.010000
assert            | info    | The following assertion has been violated at time 81900.010000
assert            | info    | The following assertion has been violated at time 81900.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 81960.010000
assert            | info    | The following assertion has been violated at time 81960.010000
assert            | info    | The following assertion has been violated at time 81960.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 82020.010000
assert            | info    | The following assertion has been violated at time 82020.010000
assert            | info    | The following assertion has been violated at time 82020.010000
assert            | info    | The following assertion has been violated at time 82020.010000
assert            | info    | The following assertion has been violated at time 82020.010000
assert            | info    | The following assertion has been violated at time 82020.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 82080.010000
assert            | info    | The following assertion has been violated at time 82080.010000
assert            | info    | The following assertion has been violated at time 82080.010000
assert            | info    | The following assertion has been violated at time 82080.010000
assert            | info    | The following assertion has been violated at time 82080.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 82140.010000
assert            | info    | The following assertion has been violated at time 82140.010000
assert            | info    | The following assertion has been violated at time 82140.010000
assert            | info    | The following assertion has been violated at time 82140.010000
assert            | info    | The following assertion has been violated at time 82140.010000
assert            | info    | The following assertion has been violated at time 82140.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 82200.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 82260.010000
assert            | info    | The following assertion has been violated at time 82260.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 82320.010000
assert            | info    | The following assertion has been violated at time 82320.010000
assert            | info    | The following assertion has been violated at time 82320.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 82380.010000
assert            | info    | The following assertion has been violated at time 82380.010000
assert            | info    | The following assertion has been violated at time 82380.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 82440.010000
assert            | info    | The following assertion has been violated at time 82440.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 82500.010000
assert            | info    | The following assertion has been violated at time 82500.010000
assert            | info    | The following assertion has been violated at time 82500.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 82560.010000
assert            | info    | The following assertion has been violated at time 82560.010000
assert            | info    | The following assertion has been violated at time 82560.010000
assert            | info    | The following assertion has been violated at time 82560.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 82620.010000
assert            | info    | The following assertion has been violated at time 82620.010000
assert            | info    | The following assertion has been violated at time 82620.010000
assert            | info    | The following assertion has been violated at time 82620.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 82680.010000
assert            | info    | The following assertion has been violated at time 82680.010000
assert            | info    | The following assertion has been violated at time 82680.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 82740.010000
assert            | info    | The following assertion has been violated at time 82740.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 82800.010000
assert            | info    | The following assertion has been violated at time 82800.010000
assert            | info    | The following assertion has been violated at time 82800.010000
assert            | info    | The following assertion has been violated at time 82800.010000
assert            | info    | The following assertion has been violated at time 82800.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 82860.010000
assert            | info    | The following assertion has been violated at time 82860.010000
assert            | info    | The following assertion has been violated at time 82860.010000
assert            | info    | The following assertion has been violated at time 82860.010000
assert            | info    | The following assertion has been violated at time 82860.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 82920.010000
assert            | info    | The following assertion has been violated at time 82920.010000
assert            | info    | The following assertion has been violated at time 82920.010000
assert            | info    | The following assertion has been violated at time 82920.010000
assert            | info    | The following assertion has been violated at time 82920.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 82980.010000
assert            | info    | The following assertion has been violated at time 82980.010000
assert            | info    | The following assertion has been violated at time 82980.010000
assert            | info    | The following assertion has been violated at time 82980.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 83040.010000
assert            | info    | The following assertion has been violated at time 83040.010000
assert            | info    | The following assertion has been violated at time 83040.010000
assert            | info    | The following assertion has been violated at time 83040.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 83100.010000
assert            | info    | The following assertion has been violated at time 83100.010000
assert            | info    | The following assertion has been violated at time 83100.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 83160.010000
assert            | info    | The following assertion has been violated at time 83160.010000
assert            | info    | The following assertion has been violated at time 83160.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 83220.010000
assert            | info    | The following assertion has been violated at time 83220.010000
assert            | info    | The following assertion has been violated at time 83220.010000
assert            | info    | The following assertion has been violated at time 83220.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 83280.010000
assert            | info    | The following assertion has been violated at time 83280.010000
assert            | info    | The following assertion has been violated at time 83280.010000
assert            | info    | The following assertion has been violated at time 83280.010000
assert            | info    | The following assertion has been violated at time 83280.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 83340.010000
assert            | info    | The following assertion has been violated at time 83340.010000
assert            | info    | The following assertion has been violated at time 83340.010000
assert            | info    | The following assertion has been violated at time 83340.010000
assert            | info    | The following assertion has been violated at time 83340.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 83400.010000
assert            | info    | The following assertion has been violated at time 83400.010000
assert            | info    | The following assertion has been violated at time 83400.010000
assert            | info    | The following assertion has been violated at time 83400.010000
assert            | info    | The following assertion has been violated at time 83400.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 83460.010000
assert            | info    | The following assertion has been violated at time 83460.010000
assert            | info    | The following assertion has been violated at time 83460.010000
assert            | info    | The following assertion has been violated at time 83460.010000
assert            | info    | The following assertion has been violated at time 83460.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 83520.010000
assert            | info    | The following assertion has been violated at time 83520.010000
assert            | info    | The following assertion has been violated at time 83520.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 83580.010000
assert            | info    | The following assertion has been violated at time 83580.010000
assert            | info    | The following assertion has been violated at time 83580.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 83640.010000
assert            | info    | The following assertion has been violated at time 83640.010000
assert            | info    | The following assertion has been violated at time 83640.010000
assert            | info    | The following assertion has been violated at time 83640.010000
assert            | info    | The following assertion has been violated at time 83640.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 83700.010000
assert            | info    | The following assertion has been violated at time 83700.010000
assert            | info    | The following assertion has been violated at time 83700.010000
assert            | info    | The following assertion has been violated at time 83700.010000
assert            | info    | The following assertion has been violated at time 83700.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 83760.010000
assert            | info    | The following assertion has been violated at time 83760.010000
assert            | info    | The following assertion has been violated at time 83760.010000
assert            | info    | The following assertion has been violated at time 83760.010000
assert            | info    | The following assertion has been violated at time 83760.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 83820.010000
assert            | info    | The following assertion has been violated at time 83820.010000
assert            | info    | The following assertion has been violated at time 83820.010000
assert            | info    | The following assertion has been violated at time 83820.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 83880.010000
assert            | info    | The following assertion has been violated at time 83880.010000
assert            | info    | The following assertion has been violated at time 83880.010000
assert            | info    | The following assertion has been violated at time 83880.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 83940.010000
assert            | info    | The following assertion has been violated at time 83940.010000
assert            | info    | The following assertion has been violated at time 83940.010000
assert            | info    | The following assertion has been violated at time 83940.010000
assert            | info    | The following assertion has been violated at time 83940.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 84000.010000
assert            | info    | The following assertion has been violated at time 84000.010000
assert            | info    | The following assertion has been violated at time 84000.010000
assert            | info    | The following assertion has been violated at time 84000.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 84060.010000
assert            | info    | The following assertion has been violated at time 84060.010000
assert            | info    | The following assertion has been violated at time 84060.010000
assert            | info    | The following assertion has been violated at time 84060.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 84120.010000
assert            | info    | The following assertion has been violated at time 84120.010000
assert            | info    | The following assertion has been violated at time 84120.010000
assert            | info    | The following assertion has been violated at time 84120.010000
assert            | info    | The following assertion has been violated at time 84120.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 84180.010000
assert            | info    | The following assertion has been violated at time 84180.010000
assert            | info    | The following assertion has been violated at time 84180.010000
assert            | info    | The following assertion has been violated at time 84180.010000
assert            | info    | The following assertion has been violated at time 84180.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 84240.010000
assert            | info    | The following assertion has been violated at time 84240.010000
assert            | info    | The following assertion has been violated at time 84240.010000
assert            | info    | The following assertion has been violated at time 84240.010000
assert            | info    | The following assertion has been violated at time 84240.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 84300.010000
assert            | info    | The following assertion has been violated at time 84300.010000
assert            | info    | The following assertion has been violated at time 84300.010000
assert            | info    | The following assertion has been violated at time 84300.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 84360.010000
assert            | info    | The following assertion has been violated at time 84360.010000
assert            | info    | The following assertion has been violated at time 84360.010000
assert            | info    | The following assertion has been violated at time 84360.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 84420.010000
assert            | info    | The following assertion has been violated at time 84420.010000
assert            | info    | The following assertion has been violated at time 84420.010000
assert            | info    | The following assertion has been violated at time 84420.010000
assert            | info    | The following assertion has been violated at time 84420.010000
assert            | info    | The following assertion has been violated at time 84420.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 84480.010000
assert            | info    | The following assertion has been violated at time 84480.010000
assert            | info    | The following assertion has been violated at time 84480.010000
assert            | info    | The following assertion has been violated at time 84480.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 84540.010000
assert            | info    | The following assertion has been violated at time 84540.010000
assert            | info    | The following assertion has been violated at time 84540.010000
assert            | info    | The following assertion has been violated at time 84540.010000
assert            | info    | The following assertion has been violated at time 84540.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 84600.010000
assert            | info    | The following assertion has been violated at time 84600.010000
assert            | info    | The following assertion has been violated at time 84600.010000
assert            | info    | The following assertion has been violated at time 84600.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 84660.010000
assert            | info    | The following assertion has been violated at time 84660.010000
assert            | info    | The following assertion has been violated at time 84660.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 84720.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 84780.010000
assert            | info    | The following assertion has been violated at time 84780.010000
assert            | info    | The following assertion has been violated at time 84780.010000
assert            | info    | The following assertion has been violated at time 84780.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 84840.010000
assert            | info    | The following assertion has been violated at time 84840.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 84900.010000
assert            | info    | The following assertion has been violated at time 84900.010000
assert            | info    | The following assertion has been violated at time 84900.010000
assert            | info    | The following assertion has been violated at time 84900.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 84960.010000
assert            | info    | The following assertion has been violated at time 84960.010000
assert            | info    | The following assertion has been violated at time 84960.010000
assert            | info    | The following assertion has been violated at time 84960.010000
assert            | info    | The following assertion has been violated at time 84960.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 85020.010000
assert            | info    | The following assertion has been violated at time 85020.010000
assert            | info    | The following assertion has been violated at time 85020.010000
assert            | info    | The following assertion has been violated at time 85020.010000
assert            | info    | The following assertion has been violated at time 85020.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 85080.010000
assert            | info    | The following assertion has been violated at time 85080.010000
assert            | info    | The following assertion has been violated at time 85080.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 85140.010000
assert            | info    | The following assertion has been violated at time 85140.010000
assert            | info    | The following assertion has been violated at time 85140.010000
assert            | info    | The following assertion has been violated at time 85140.010000
assert            | info    | The following assertion has been violated at time 85140.010000
assert            | info    | The following assertion has been violated at time 85140.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 85200.010000
assert            | info    | The following assertion has been violated at time 85200.010000
assert            | info    | The following assertion has been violated at time 85200.010000
assert            | info    | The following assertion has been violated at time 85200.010000
assert            | info    | The following assertion has been violated at time 85200.010000
assert            | info    | The following assertion has been violated at time 85200.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 85260.010000
assert            | info    | The following assertion has been violated at time 85260.010000
assert            | info    | The following assertion has been violated at time 85260.010000
assert            | info    | The following assertion has been violated at time 85260.010000
assert            | info    | The following assertion has been violated at time 85260.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 85320.010000
assert            | info    | The following assertion has been violated at time 85320.010000
assert            | info    | The following assertion has been violated at time 85320.010000
assert            | info    | The following assertion has been violated at time 85320.010000
assert            | info    | The following assertion has been violated at time 85320.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 85380.010000
assert            | info    | The following assertion has been violated at time 85380.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 85440.010000
assert            | info    | The following assertion has been violated at time 85440.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 85500.010000
assert            | info    | The following assertion has been violated at time 85500.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 85560.010000
assert            | info    | The following assertion has been violated at time 85560.010000
assert            | info    | The following assertion has been violated at time 85560.010000
assert            | info    | The following assertion has been violated at time 85560.010000
assert            | info    | The following assertion has been violated at time 85560.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 85620.010000
assert            | info    | The following assertion has been violated at time 85620.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 85680.010000
assert            | info    | The following assertion has been violated at time 85680.010000
assert            | info    | The following assertion has been violated at time 85680.010000
assert            | info    | The following assertion has been violated at time 85680.010000
assert            | info    | The following assertion has been violated at time 85680.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 85740.010000
assert            | info    | The following assertion has been violated at time 85740.010000
assert            | info    | Found event, previous asserts are ignored.
assert            | info    | The following assertion has been violated at time 85800.010000
assert            | info    | The following assertion has been violated at time 85800.010000
assert            | info    | The following assertion has been violated at time 85800.010000
assert            | info    | The following assertion has been violated at time 85800.010000
assert            | info    | The following assertion has been violated at time 85800.010000
